service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
120_20251214,1,1,1,1,1,1,0,20251214,20261212
121_20251214,1,1,1,1,1,1,1,20251214,20261212
122_20251214,1,1,1,1,1,1,1,20251214,20261212
123_20251214,1,1,1,1,1,1,0,20251214,20261212
124_20251214,1,1,1,1,1,1,1,20251214,20261212
125_20251214,1,1,1,1,1,1,0,20251214,20261212
126_20251214,1,1,1,1,1,0,1,20251214,20261212
127_20251214,1,1,1,1,1,1,1,20251214,20261212
128_20251214,1,1,1,1,1,1,0,20251214,20251224
128_20251226,1,1,1,0,1,1,0,20251226,20251231
128_20260102,1,1,1,1,1,1,0,20260102,20261212
129_20251214,1,1,1,1,1,0,1,20251214,20251223
129_20251225,1,1,0,1,1,0,1,20251225,20251230
129_20260101,1,1,1,1,1,0,1,20260101,20261212
130_20251214,1,1,1,1,1,1,1,20251214,20251224
130_20251226,1,1,1,0,1,1,1,20251226,20251231
130_20260102,1,1,1,1,1,1,1,20260102,20261212
131_20251214,1,1,1,1,1,1,1,20251214,20251224
131_20251226,1,1,1,0,1,1,1,20251226,20251231
131_20260102,1,1,1,1,1,1,1,20260102,20261212
132_20251214,1,1,1,1,1,1,1,20251214,20261212
133_20251214,1,1,1,1,1,1,1,20251214,20261212
134_20251214,1,1,1,1,1,1,1,20251214,20261212
135_20251214,1,1,1,1,1,0,1,20251214,20261212
136_20251214,1,1,1,1,1,0,1,20251214,20251223
136_20251225,1,1,0,1,1,0,1,20251225,20251230
136_20260101,1,1,1,1,1,0,1,20260101,20261212
137_20251214,1,1,1,1,1,1,1,20251214,20251223
137_20251225,1,1,0,1,1,1,1,20251225,20251230
137_20260101,1,1,1,1,1,1,1,20260101,20261212
180_20251214,1,1,1,1,1,1,1,20251214,20251224
180_20251226,1,1,1,0,1,1,1,20251226,20251231
180_20260102,1,1,1,1,1,1,1,20260102,20261212
182_20251215,1,1,1,1,1,1,1,20251215,20251224
182_20251226,1,1,1,0,1,1,1,20251226,20251231
182_20260102,1,1,1,1,1,1,1,20260102,20261212
184_20251214,1,1,1,1,1,1,1,20251214,20251223
184_20251224,0,0,1,0,0,0,0,20251224,20251224
184_20251225,1,1,0,1,1,1,1,20251225,20251230
184_20251231,0,0,1,0,0,0,0,20251231,20251231
184_20260101,1,1,1,1,1,1,1,20260101,20261212
186_20251214,1,1,1,1,1,1,1,20251214,20251223
186_20251224,0,0,1,0,0,0,0,20251224,20251224
186_20251225,1,1,0,1,1,1,1,20251225,20251230
186_20251231,0,0,1,0,0,0,0,20251231,20251231
186_20260101,1,1,1,1,1,1,1,20260101,20261212
481_20251214,1,1,1,1,1,1,1,20251214,20251224
481_20251226,1,1,1,0,1,1,1,20251226,20251231
481_20260102,1,1,1,1,1,1,1,20260102,20261212
482_20251214,1,1,1,1,1,1,1,20251214,20251224
482_20251226,1,1,1,0,1,1,1,20251226,20251231
482_20260102,1,1,1,1,1,1,1,20260102,20261212
485_20251214,1,1,1,1,1,1,1,20251214,20261212
486_20251214,1,1,1,1,1,1,1,20251214,20261212
510_20251215,1,1,1,1,1,1,1,20251215,20251224
510_20251226,1,1,1,0,1,1,1,20251226,20251231
510_20260102,1,1,1,1,1,1,1,20260102,20261212
511_20251215,1,1,1,1,1,1,1,20251215,20251224
511_20251226,1,1,1,0,1,1,1,20251226,20251231
511_20260102,1,1,1,1,1,1,1,20260102,20261212
512_20251214,1,1,1,1,1,1,1,20251214,20261212
513_20251214,1,1,1,1,1,1,1,20251214,20261212
514_20251214,1,1,1,1,1,1,0,20251214,20251223
514_20251225,1,1,0,1,1,1,0,20251225,20251230
514_20260101,1,1,1,1,1,1,1,20260101,20261212
515_20251214,1,1,1,1,0,1,1,20251214,20251223
515_20251225,1,1,0,1,0,1,1,20251225,20251230
515_20260101,1,1,1,1,1,1,1,20260101,20261212
516_20251214,1,0,0,0,0,0,1,20251214,20261212
517_20251214,0,0,0,1,1,0,0,20251214,20261212
518_20251214,1,0,0,0,0,0,1,20251214,20261212
519_20251214,0,0,0,1,1,0,0,20251214,20261212
520_20251214,1,1,1,1,1,1,0,20251214,20251224
520_20251226,1,1,1,0,1,1,0,20251226,20251231
520_20260102,1,1,1,1,1,1,0,20260102,20261212
521_20251214,1,1,1,1,1,1,0,20251214,20251224
521_20251226,1,1,1,0,1,1,0,20251226,20251231
521_20260102,1,1,1,1,1,1,0,20260102,20261212
522_20251214,0,0,0,0,0,0,1,20251214,20261212
523_20251214,1,1,1,1,1,1,1,20251214,20261212
524_20251214,1,1,1,1,1,1,1,20251214,20261212
525_20251214,0,0,0,1,1,0,0,20251214,20261212
526_20251214,1,0,0,0,0,0,1,20251214,20261212
527_20251214,0,0,0,0,0,1,0,20251214,20261212
528_20251214,1,1,1,1,1,1,1,20251214,20251223
528_20251225,1,1,0,1,1,1,1,20251225,20251230
528_20260101,1,1,1,1,1,1,1,20260101,20261212
529_20251214,1,1,1,1,1,1,1,20251214,20251223
529_20251225,1,1,0,1,1,1,1,20251225,20251230
529_20260101,1,1,1,1,1,1,1,20260101,20261212
540_20251214,1,1,1,1,1,1,1,20251214,20251224
540_20251226,1,1,1,0,1,1,1,20251226,20251231
540_20260102,1,1,1,1,1,1,1,20260102,20261212
541_20251214,1,1,1,1,1,1,1,20251214,20251224
541_20251226,1,1,1,0,1,1,1,20251226,20251231
541_20260102,1,1,1,1,1,1,1,20260102,20261212
542_20251214,1,1,1,1,1,1,1,20251214,20261212
543_20251214,1,1,1,1,1,1,1,20251214,20261212
544_20251214,1,1,1,1,1,1,1,20251214,20251223
544_20251225,1,1,0,1,1,1,1,20251225,20251230
544_20260101,1,1,1,1,1,1,1,20260101,20261212
545_20251214,1,1,1,1,1,1,1,20251214,20251223
545_20251225,1,1,0,1,1,1,1,20251225,20251230
545_20260101,1,1,1,1,1,1,1,20260101,20261212
570_20251214,1,1,1,1,1,1,1,20251214,20261212
572_20251214,1,1,1,1,1,1,1,20251214,20261212
574_20251214,1,1,1,1,1,1,1,20251214,20251223
574_20251225,1,1,0,1,1,1,1,20251225,20251230
574_20260101,1,1,1,1,1,1,1,20260101,20261212
580_20251214,1,1,1,1,1,1,1,20251214,20261212
581_20251214,1,1,1,1,1,0,0,20251214,20261212
582_20251214,1,1,1,1,1,0,0,20251214,20261212
583_20251214,1,1,1,1,1,0,0,20251214,20261212
584_20251214,1,1,1,1,1,1,1,20251214,20261212
585_20251214,1,1,1,1,1,1,1,20251214,20261212
587_20251214,1,1,1,1,1,1,1,20251214,20261212
588_20251214,1,1,1,1,1,1,1,20251214,20251223
588_20251225,1,1,0,1,1,1,1,20251225,20251230
588_20260101,1,1,1,1,1,1,1,20260101,20261212
590_20251214,1,1,1,1,1,0,0,20251214,20261212
592_20251214,1,1,1,1,1,0,0,20251214,20261212
594_20251214,1,1,1,1,1,1,1,20251214,20261212
596_20251214,1,1,1,1,1,1,1,20251214,20261212
598_20251214,1,1,1,1,1,1,1,20251214,20251223
598_20251225,1,1,0,1,1,1,1,20251225,20251230
598_20260101,1,1,1,1,1,1,1,20260101,20261212
620_20251214,1,1,1,1,1,1,1,20251214,20261212
621_20251214,1,1,1,1,1,1,1,20251214,20261212
670_20251215,1,1,1,1,1,1,1,20251215,20261212
672_20251214,1,1,1,1,1,1,1,20251214,20261212
674_20251214,1,1,1,1,1,1,1,20251214,20251223
674_20251225,1,1,0,1,1,1,1,20251225,20251230
674_20260101,1,1,1,1,1,1,1,20260101,20261212
680_20251214,1,1,1,1,1,0,0,20251214,20261212
682_20251214,1,1,1,1,1,0,0,20251214,20261212
684_20251214,1,1,1,1,1,0,0,20251214,20261212
686_20251214,1,1,1,1,1,0,0,20251214,20261212
688_20251214,1,1,1,1,1,1,1,20251214,20251223
688_20251225,1,1,0,1,1,1,1,20251225,20251230
688_20260101,1,1,1,1,1,1,1,20260101,20261212
690_20251214,1,1,1,1,1,0,0,20251214,20261212
692_20251214,1,1,1,1,1,1,1,20251214,20261212
694_20251214,1,1,1,1,1,1,1,20251214,20261212
696_20251214,1,1,1,1,1,1,1,20251214,20251223
696_20251225,1,1,0,1,1,1,1,20251225,20251230
696_20260101,1,1,1,1,1,1,1,20260101,20261212
698_20251214,1,1,1,1,1,0,0,20251214,20261212
720_20251214,1,1,1,1,1,1,1,20251214,20261212
721_20251214,1,1,1,1,1,1,1,20251214,20261212
722_20251214,1,1,1,1,1,1,1,20251214,20261212
723_20251214,1,1,1,1,1,1,1,20251214,20261212
730_20251214,1,1,1,1,1,1,0,20251214,20251224
730_20251225,0,0,0,1,0,0,0,20251225,20251225
730_20251226,1,1,1,0,1,1,0,20251226,20251231
730_20260101,0,0,0,1,0,0,0,20260101,20260101
730_20260102,1,1,1,1,1,1,0,20260102,20261212
731_20251214,1,1,1,1,1,0,1,20251214,20251223
731_20251224,0,0,1,0,0,0,0,20251224,20251224
731_20251225,1,1,0,1,1,0,1,20251225,20251230
731_20251231,0,0,1,0,0,0,0,20251231,20251231
731_20260101,1,1,1,1,1,0,1,20260101,20261212
790_20251214,1,1,1,1,1,0,0,20251214,20261212
800_20251214,1,1,1,1,1,1,1,20251214,20261212
801_20251214,1,1,1,1,1,1,0,20251214,20251224
801_20251226,1,1,1,0,1,1,0,20251226,20251231
801_20260102,1,1,1,1,1,1,0,20260102,20261212
802_20251214,1,1,1,1,1,1,1,20251214,20261212
803_20251214,1,1,1,1,1,1,1,20251214,20261212
804_20251214,1,1,1,1,1,0,1,20251214,20251223
804_20251225,1,1,0,1,1,0,1,20251225,20251230
804_20260101,1,1,1,1,1,0,1,20260101,20261212
805_20251214,1,1,1,1,1,1,1,20251214,20261212
810_20251214,1,1,1,1,1,1,1,20251214,20251224
810_20251226,1,1,1,0,1,1,1,20251226,20251231
810_20260102,1,1,1,1,1,1,1,20260102,20261212
811_20251214,1,1,1,1,1,0,0,20251214,20261212
813_20251214,1,1,1,1,1,1,1,20251214,20261212
820_20251214,1,0,0,0,0,0,1,20251214,20261212
821_20251214,0,0,0,1,1,0,0,20251214,20261212
830_20251214,1,1,1,1,1,1,1,20251214,20251223
830_20251224,0,0,1,0,0,0,0,20251224,20251224
830_20251225,1,1,0,1,1,1,1,20251225,20251230
830_20251231,0,0,1,0,0,0,0,20251231,20251231
830_20260101,1,1,1,1,1,1,1,20260101,20261212
831_20251214,1,1,1,1,1,1,1,20251214,20251224
831_20251225,0,0,0,1,0,0,0,20251225,20251225
831_20251226,1,1,1,0,1,1,1,20251226,20251231
831_20260101,0,0,0,1,0,0,0,20260101,20260101
831_20260102,1,1,1,1,1,1,1,20260102,20261212
850_20251214,1,1,1,1,1,1,1,20251214,20251224
850_20251226,1,1,1,0,1,1,1,20251226,20251231
850_20260102,1,1,1,1,1,1,1,20260102,20261212
851_20251214,1,1,1,1,1,1,1,20251214,20251224
851_20251226,1,1,1,0,1,1,1,20251226,20251231
851_20260102,1,1,1,1,1,1,1,20260102,20261212
852_20251214,1,1,1,1,1,1,1,20251214,20261212
853_20251214,1,1,1,1,1,1,1,20251214,20251224
853_20251226,1,1,1,0,1,1,1,20251226,20251231
853_20260102,1,1,1,1,1,1,1,20260102,20261212
854_20251214,1,1,1,1,1,1,1,20251214,20261212
855_20251214,1,1,1,1,1,1,1,20251214,20261212
856_20251214,1,1,1,1,1,1,1,20251214,20251223
856_20251225,1,1,0,1,1,1,1,20251225,20251230
856_20260101,1,1,1,1,1,1,1,20260101,20261212
857_20251214,1,1,1,1,1,1,1,20251214,20261212
860_20260402,1,1,1,1,1,1,1,20260402,20261212
861_20260402,1,1,1,1,1,1,1,20260402,20261212
862_20260402,1,1,1,1,1,1,1,20260402,20261212
864_20260402,1,1,1,1,1,1,1,20260402,20261212
865_20260402,1,1,1,1,1,1,1,20260402,20261212
866_20260402,1,1,1,1,1,1,1,20260402,20261212
867_20260402,1,1,1,1,1,1,1,20260402,20261212
868_20260402,1,1,1,1,1,1,1,20260402,20261212
869_20260402,1,1,1,1,1,1,1,20260402,20261212
871_20260402,1,1,1,1,1,1,1,20260402,20261212
873_20260402,1,1,1,1,1,1,1,20260402,20261212
874_20260402,1,1,1,1,1,1,1,20260402,20261212
875_20260402,1,1,1,1,1,1,1,20260402,20261212
876_20260402,1,1,1,1,1,1,1,20260402,20261212
877_20260402,1,1,1,1,1,1,1,20260402,20261212
890_20251214,1,1,1,1,1,1,1,20251214,20251224
890_20251226,1,1,1,0,1,1,1,20251226,20251231
890_20260102,1,1,1,1,1,1,1,20260102,20260401
891_20251214,1,1,1,1,1,1,1,20251214,20251224
891_20251226,1,1,1,0,1,1,1,20251226,20251231
891_20260102,1,1,1,1,1,1,1,20260102,20260401
892_20251214,1,1,1,1,1,1,1,20251214,20251224
892_20251226,1,1,1,0,1,1,1,20251226,20251231
892_20260102,1,1,1,1,1,1,1,20260102,20260401
893_20251214,1,1,1,1,1,1,1,20251214,20260401
894_20251214,1,1,1,1,1,1,1,20251214,20260401
895_20251214,1,1,1,1,1,1,1,20251214,20260401
896_20251214,1,1,1,1,1,1,1,20251214,20260401
897_20251214,1,1,1,1,1,1,1,20251214,20260401
898_20251214,1,1,1,1,1,1,1,20251214,20260401
899_20251214,1,1,1,1,1,1,1,20251214,20260401
930_20251214,1,1,1,1,1,0,0,20251214,20261212
931_20251214,1,1,1,1,1,0,0,20251214,20261212
932_20251214,1,1,1,1,1,0,0,20251214,20261212
933_20251214,1,1,1,1,1,0,0,20251214,20261212
990_20251214,1,1,1,1,1,1,1,20251214,20251224
990_20251226,1,1,1,0,1,1,1,20251226,20251231
990_20260102,1,1,1,1,1,1,1,20260102,20260401
991_20251214,1,1,1,1,1,1,1,20251214,20251224
991_20251226,1,1,1,0,1,1,1,20251226,20251231
991_20260102,1,1,1,1,1,1,1,20260102,20260401
992_20251214,1,1,1,1,1,1,1,20251214,20251224
992_20251226,1,1,1,0,1,1,1,20251226,20251231
992_20260102,1,1,1,1,1,1,1,20260102,20260401
993_20251214,1,1,1,1,1,1,1,20251214,20260401
994_20251214,1,1,1,1,1,1,1,20251214,20260401
995_20251214,1,1,1,1,1,1,1,20251214,20260401
996_20251214,1,1,1,1,1,1,1,20251214,20260401
997_20251214,1,1,1,1,1,1,1,20251214,20251223
997_20251225,1,1,0,1,1,1,1,20251225,20251230
997_20260101,1,1,1,1,1,1,1,20260101,20260401
3000_20251214,1,1,1,1,1,1,1,20251214,20251224
3000_20251226,1,1,1,0,1,1,1,20251226,20251231
3000_20260102,1,1,1,1,1,1,1,20260102,20261212
3100_20251214,1,1,1,1,1,1,1,20251214,20251224
3100_20251226,1,1,1,0,1,1,1,20251226,20251231
3100_20260102,1,1,1,1,1,1,1,20260102,20261212
3101_20251214,1,1,1,1,1,1,0,20251214,20251224
3101_20251226,1,1,1,0,1,1,0,20251226,20251231
3101_20260102,1,1,1,1,1,1,0,20260102,20261212
3102_20251214,1,1,1,1,1,1,0,20251214,20251224
3102_20251226,1,1,1,0,1,1,0,20251226,20251231
3102_20260102,1,1,1,1,1,1,0,20260102,20261212
3103_20251214,1,1,1,1,1,0,0,20251214,20261212
3104_20251214,1,1,1,1,1,1,1,20251214,20261212
3105_20251214,1,1,1,1,1,1,1,20251214,20251223
3105_20251225,1,1,0,1,1,1,1,20251225,20251230
3105_20260101,1,1,1,1,1,1,1,20260101,20261212
3106_20251214,1,1,1,1,1,1,1,20251214,20261212
3200_20251214,1,1,1,1,1,1,1,20251214,20261212
3202_20251214,1,1,1,1,1,1,1,20251214,20251223
3202_20251225,1,1,0,1,1,1,1,20251225,20251230
3202_20260101,1,1,1,1,1,1,1,20260101,20261212
3300_20251214,1,1,1,1,1,1,1,20251214,20261212
3301_20251214,1,1,1,1,1,1,1,20251214,20251224
3301_20251226,1,1,1,0,1,1,1,20251226,20251231
3301_20260102,1,1,1,1,1,1,1,20260102,20261212
3302_20251214,1,1,1,1,1,0,0,20251214,20261212
3303_20251214,1,1,1,1,1,1,1,20251214,20261212
3304_20251214,1,1,1,1,1,1,1,20251214,20261212
3305_20251214,1,1,1,1,1,1,1,20251214,20261212
3307_20251214,1,1,1,1,1,1,1,20251214,20251223
3307_20251225,1,1,0,1,1,1,1,20251225,20251230
3307_20260101,1,1,1,1,1,1,1,20260101,20261212
3309_20251214,1,1,1,1,1,1,1,20251214,20251223
3309_20251225,1,1,0,1,1,1,1,20251225,20251230
3309_20260101,1,1,1,1,1,1,1,20260101,20261212
3400_20251214,1,1,1,1,1,1,0,20251214,20251224
3400_20251226,1,1,1,0,1,1,0,20251226,20251231
3400_20260102,1,1,1,1,1,1,0,20260102,20261212
3401_20251214,1,1,1,1,1,0,1,20251214,20251223
3401_20251224,0,0,1,0,0,0,0,20251224,20251224
3401_20251225,1,1,0,1,1,0,1,20251225,20251230
3401_20251231,0,0,1,0,0,0,0,20251231,20251231
3401_20260101,1,1,1,1,1,0,1,20260101,20261212
4000_20260402,1,1,1,1,1,1,1,20260402,20261212
4001_20260402,1,1,1,1,1,1,1,20260402,20261212
4010_20251214,1,1,1,1,1,1,1,20251214,20251224
4010_20251226,1,1,1,0,1,1,1,20251226,20251231
4010_20260102,1,1,1,1,1,1,1,20260102,20260401
4011_20251214,1,1,1,1,1,1,1,20251214,20251223
4011_20251226,1,1,0,0,1,1,1,20251226,20251230
4011_20260102,1,1,1,1,1,1,1,20260102,20260401
4100_20260402,1,1,1,1,1,1,0,20260402,20261212
4101_20260402,1,1,1,1,1,1,0,20260402,20261212
4102_20260402,1,1,1,1,1,1,1,20260402,20261212
4103_20260402,1,1,1,1,1,1,1,20260402,20261212
4104_20260402,1,1,1,1,1,1,1,20260402,20261212
4105_20260402,1,1,1,1,1,1,1,20260402,20261212
4106_20260402,1,1,1,1,1,1,1,20260402,20261212
4107_20260402,1,1,1,1,1,1,1,20260402,20261212
4200_20260402,1,1,1,1,1,1,1,20260402,20261212
4400_20251214,1,1,1,1,1,0,0,20251214,20261212
4401_20251221,1,1,1,0,0,0,1,20251221,20251224
4401_20251226,1,1,1,0,1,1,1,20251226,20251231
4401_20260102,1,0,0,0,1,1,1,20260102,20260105
4401_20260106,0,1,1,1,1,1,0,20260106,20260110
4401_20260111,1,1,1,1,1,1,1,20260111,20261212
4402_20251214,1,1,1,1,1,1,0,20251214,20261212
4403_20251214,1,1,1,1,1,0,0,20251214,20261212
4404_20251214,0,0,0,0,0,0,1,20251214,20251224
4404_20251228,0,0,0,0,0,0,1,20251228,20251228
4404_20260102,1,1,1,1,1,1,1,20260102,20261212
4405_20251214,1,1,1,1,1,1,0,20251214,20261212
4406_20251214,1,1,1,1,1,1,0,20251214,20261212
4407_20251214,1,1,1,1,1,1,1,20251214,20251224
4407_20251226,1,1,1,0,1,1,1,20251226,20251231
4407_20260102,1,1,1,1,1,1,1,20260102,20261212
4408_20251214,1,1,1,1,1,1,1,20251214,20261212
4409_20251214,1,1,1,1,1,0,0,20251214,20261212
4410_20251214,1,1,1,1,1,1,1,20251214,20261212
4411_20251214,1,1,1,1,1,1,1,20251214,20261212
4412_20251214,1,1,1,1,1,0,0,20251214,20261212
4413_20251214,1,1,1,1,1,0,0,20251214,20261212
4414_20251214,1,1,1,1,1,1,1,20251214,20261212
4415_20251214,1,1,1,1,1,0,0,20251214,20261212
4416_20251214,1,1,1,1,1,1,0,20251214,20261212
4417_20251214,1,1,1,1,1,1,1,20251214,20261212
4418_20251214,0,0,0,0,0,0,1,20251214,20251224
4418_20251228,0,0,0,0,0,0,1,20251228,20251228
4418_20260102,1,1,1,1,1,1,1,20260102,20261212
4419_20251214,1,1,1,1,1,0,0,20251214,20261212
4420_20251214,1,1,1,1,1,1,1,20251214,20261212
4421_20251214,1,1,1,1,1,1,1,20251214,20261212
4422_20251214,1,1,1,1,1,1,1,20251214,20261212
4423_20251214,1,1,1,1,1,0,0,20251214,20261212
4424_20251214,1,1,1,1,1,0,0,20251214,20261212
4425_20251214,1,1,1,1,1,1,1,20251214,20261212
4426_20251214,1,1,1,1,1,1,1,20251214,20261212
4427_20251214,1,1,1,1,1,1,1,20251214,20261212
4428_20251214,1,1,1,1,1,1,1,20251214,20261212
4429_20251214,1,1,1,1,1,1,1,20251214,20261212
4430_20251214,1,1,1,1,1,1,1,20251214,20261212
4431_20251214,1,1,1,1,1,1,1,20251214,20261212
4432_20251214,1,1,1,1,1,1,1,20251214,20261212
4433_20251214,1,1,1,1,1,1,1,20251214,20251223
4433_20251224,0,0,1,0,0,0,0,20251224,20251224
4433_20251225,1,1,0,1,1,1,1,20251225,20251230
4433_20251231,0,0,1,0,0,0,0,20251231,20251231
4433_20260101,1,1,1,1,1,1,1,20260101,20261212
4434_20251214,1,1,1,1,1,0,0,20251214,20261212
4435_20251214,1,1,1,1,1,0,0,20251214,20251223
4435_20251224,0,0,1,0,0,0,0,20251224,20251224
4435_20251226,1,1,0,0,1,0,0,20251226,20251230
4435_20251231,0,0,1,0,0,0,0,20251231,20251231
4435_20260101,1,1,1,1,1,0,0,20260101,20261212
4436_20251214,1,1,1,1,1,1,1,20251214,20261212
4437_20251220,1,1,0,0,0,1,1,20251220,20251223
4437_20251224,0,0,1,0,0,0,0,20251224,20251224
4437_20251225,1,1,0,1,1,1,1,20251225,20251230
4437_20251231,0,0,1,0,0,0,0,20251231,20251231
4437_20260101,0,0,0,1,1,1,1,20260101,20260104
4437_20260110,1,1,1,1,1,1,1,20260110,20261212
4438_20251214,1,1,1,1,1,0,0,20251214,20251223
4438_20251226,1,1,0,0,1,0,0,20251226,20251230
4438_20260101,1,1,1,1,1,0,0,20260101,20261212
4440_20251220,1,1,0,0,0,1,1,20251220,20251223
4440_20251225,1,1,0,1,1,1,1,20251225,20251230
4440_20260101,0,0,0,1,1,1,1,20260101,20260104
4440_20260110,1,1,1,1,1,1,1,20260110,20261212
4500_20251214,1,1,1,1,1,0,0,20251214,20261212
4501_20251214,1,1,1,1,1,0,0,20251214,20261212
4502_20251214,1,1,1,1,1,1,0,20251214,20261212
4503_20251214,1,1,1,1,1,0,0,20251214,20261212
4504_20251214,1,1,1,1,1,0,0,20251214,20261212
4505_20251214,1,1,1,1,1,1,1,20251214,20251224
4505_20251226,1,1,1,0,1,1,1,20251226,20251231
4505_20260102,1,1,1,1,1,1,1,20260102,20261212
4506_20251214,1,1,1,1,1,1,1,20251214,20261212
4507_20251214,0,0,0,0,0,0,1,20251214,20251224
4507_20251228,0,0,0,0,0,0,1,20251228,20251228
4507_20260102,1,1,1,1,1,1,1,20260102,20261212
4508_20251214,1,1,1,1,1,1,1,20251214,20261212
4509_20251214,1,1,1,1,1,0,0,20251214,20261212
4510_20251214,1,1,1,1,1,1,1,20251214,20261212
4511_20251214,1,1,1,1,1,1,1,20251214,20261212
4512_20251214,1,1,1,1,1,1,1,20251214,20261212
4513_20251214,1,1,1,1,1,1,1,20251214,20261212
4514_20251214,1,1,1,1,1,0,0,20251214,20261212
4515_20251214,1,1,1,1,1,1,1,20251214,20261212
4516_20251214,1,1,1,1,1,1,1,20251214,20261212
4517_20251214,1,1,1,1,1,1,1,20251214,20261212
4518_20251214,1,1,1,1,1,1,1,20251214,20261212
4519_20251214,1,1,1,1,1,1,1,20251214,20261212
4520_20251214,1,1,1,1,1,0,1,20251214,20261212
4521_20251214,1,1,1,1,1,0,0,20251214,20261212
4523_20251214,1,1,1,1,1,1,1,20251214,20261212
4601_20251214,1,1,1,1,1,0,0,20251214,20261212
4603_20251214,1,1,1,1,1,1,1,20251214,20251224
4603_20251226,1,1,1,0,1,1,1,20251226,20251231
4603_20260102,1,1,1,1,1,1,1,20260102,20261212
4605_20251214,1,1,1,1,1,1,0,20251214,20261212
4607_20251214,1,1,1,1,1,0,0,20251214,20261212
4609_20251214,1,1,1,1,1,0,0,20251214,20261212
4611_20251214,1,1,1,1,1,1,1,20251214,20261212
4613_20251214,1,1,1,1,1,0,0,20251214,20261212
4615_20251214,1,1,1,1,1,0,0,20251214,20261212
4617_20251214,1,1,1,1,1,1,1,20251214,20261212
4619_20251214,1,1,1,1,1,1,1,20251214,20261212
4621_20251214,1,1,1,1,1,0,0,20251214,20261212
4623_20251214,1,1,1,1,1,1,1,20251214,20261212
4625_20251214,1,1,1,1,1,0,0,20251214,20261212
4627_20251214,1,1,1,1,1,1,1,20251214,20261212
4629_20251214,1,1,1,1,1,1,1,20251214,20261212
4631_20251214,1,1,1,1,1,0,0,20251214,20261212
4633_20251214,1,1,1,1,1,1,1,20251214,20251223
4633_20251225,1,1,0,1,1,1,1,20251225,20251230
4633_20260101,1,1,1,1,1,1,1,20260101,20261212
4635_20251214,1,1,1,1,1,1,1,20251214,20261212
4650_20251214,1,1,1,1,1,1,0,20251214,20261212
4652_20251214,1,1,1,1,1,1,1,20251214,20251224
4652_20251226,1,1,1,0,1,1,1,20251226,20251231
4652_20260102,1,1,1,1,1,1,1,20260102,20261212
4654_20251214,1,1,1,1,1,0,0,20251214,20261212
4656_20251214,1,1,1,1,1,1,1,20251214,20261212
4658_20251214,1,1,1,1,1,0,0,20251214,20261212
4660_20251214,1,1,1,1,1,1,1,20251214,20261212
4662_20251214,1,1,1,1,1,0,0,20251214,20261212
4664_20251214,1,1,1,1,1,1,1,20251214,20261212
4666_20251214,1,1,1,1,1,0,0,20251214,20261212
4668_20251214,1,1,1,1,1,1,1,20251214,20261212
4670_20251214,1,1,1,1,1,0,0,20251214,20261212
4672_20251214,1,1,1,1,1,1,1,20251214,20261212
4674_20251214,1,1,1,1,1,0,0,20251214,20261212
4676_20251214,1,1,1,1,1,1,1,20251214,20261212
4678_20251214,1,1,1,1,1,0,0,20251214,20261212
4680_20251214,1,1,1,1,1,1,1,20251214,20261212
4682_20251214,1,1,1,1,1,0,0,20251214,20261212
4684_20251214,1,1,1,1,1,1,1,20251214,20251223
4684_20251225,1,1,0,1,1,1,1,20251225,20251230
4684_20260101,1,1,1,1,1,1,1,20260101,20261212
4801_20251214,1,1,1,1,1,0,0,20251214,20261212
4802_20251214,1,1,1,1,1,0,0,20251214,20261212
5100_20251214,1,1,1,1,1,0,0,20251214,20261212
5101_20251214,1,1,1,1,1,0,0,20251214,20261212
5102_20251214,1,1,1,1,1,0,0,20251214,20261212
5103_20251214,1,1,1,1,1,0,0,20251214,20261212
5104_20251214,1,1,1,1,1,1,0,20251214,20261212
5105_20251214,1,1,1,1,1,1,0,20251214,20261212
5106_20251214,1,1,1,1,1,0,0,20251214,20261212
5107_20251214,1,1,1,1,1,1,1,20251214,20261212
5108_20251214,1,1,1,1,1,0,0,20251214,20261212
5109_20251214,1,1,1,1,1,1,1,20251214,20261212
5110_20251214,1,1,1,1,1,1,1,20251214,20261212
5111_20251214,1,1,1,1,1,1,1,20251214,20251224
5111_20251226,1,1,1,0,1,1,1,20251226,20251231
5111_20260102,1,1,1,1,1,1,1,20260102,20261212
5112_20251214,1,1,1,1,1,1,1,20251214,20251224
5112_20251226,1,1,1,0,1,1,1,20251226,20251231
5112_20260102,1,1,1,1,1,1,1,20260102,20261212
5113_20251214,1,1,1,1,1,1,1,20251214,20261212
5114_20251214,1,1,1,1,1,1,1,20251214,20261212
5115_20251214,1,1,1,1,1,1,1,20251214,20261212
5116_20251214,1,1,1,1,1,1,1,20251214,20261212
5117_20251214,1,1,1,1,1,1,1,20251214,20261212
5118_20251214,1,1,1,1,1,1,1,20251214,20261212
5119_20251214,1,1,1,1,1,1,1,20251214,20251223
5119_20251224,0,0,1,0,0,0,0,20251224,20251224
5119_20251225,1,1,0,1,1,1,1,20251225,20251230
5119_20251231,0,0,1,0,0,0,0,20251231,20251231
5119_20260101,1,1,1,1,1,1,1,20260101,20261212
5120_20251214,1,1,1,1,1,1,1,20251214,20251223
5120_20251225,1,1,0,1,1,1,1,20251225,20251230
5120_20260101,1,1,1,1,1,1,1,20260101,20261212
5121_20251214,1,1,1,1,1,1,1,20251214,20251223
